,Title,DOI,Author
6840,Eastern Adriatic Coast (EAC): Geomorphology and Coastal Vulnerability of a Karstic Coast,10.2112/JCOASTRES-D-12-00136.1,Pikelj K.
6841,"Field observations of coastal discharge from an uplifted carbonate island aquifer, northern guam, mariana islands: A descriptive geomorphic and hydrogeologic perspective",10.2112/JCOASTRES-D-12-00054.1,Taboroši D.
6842,Integrated onshore-offshore investigation of a mediterranean layered coastal aquifer,10.1111/j.1745-6584.2012.01011.x,Lofi J.
6843,Closed-form approximations for two-dimensional groundwater age patterns in a fresh water lens,10.1111/j.1745-6584.2012.00996.x,Greskowiak J.
6844,"Hydrogeochemistry and groundwater salinization in an ephemeral coastal flood plain: Cap Bon, Tunisia",10.1080/02626667.2013.800202,Chekirbane A.
6845,Simulation and consequences of successive anthropogenic activity in the Agua Amarga coastal aquifer (southeast Spain),10.1080/02626667.2013.799773,Alhama Manteca I.
6846,Delineation of saltwater intrusion zones using the time domain electromagnetic method: The Nabeul-Hammamet coastal aquifer case study (NE Tunisia),10.1002/hyp.9354,Trabelsi F.
6847,"Palaeohydrogeological insights from natural tracer profiles in aquitard porewater, Great Artesian Basin, Australia",10.1002/wrcr.20327,Harrington G.A.
6848,"Groundwater recharge dams in arid areas as tools for aquifer replenishment and mitigating seawater intrusion: Example of AlKhod, Oman",10.1007/s12665-012-2028-x,Abdalla O.
6849,"Hydrochemical and isotopic study of groundwater in the Yinchuan plain, China",10.1007/s12665-012-2040-1,Wang L.
6850,"Evaluation of the water resources potential at Dahaban region, western Saudi Arabia",10.1007/s12517-012-0527-4,Alamri N.S.
6851,Internal cycling of dissolved barium in water column of the Bay of Bengal,10.1016/j.marchem.2013.04.013,Singh S.P.
6852,Hydrochemical and physical processes influencing salinization and freshening in Mediterranean low-lying coastal environments,10.1016/j.apgeochem.2013.03.017,Mollema P.N.
6853,"Combining boron isotopes and carbamazepine to trace sewage in salinized groundwater: A case study in Cap Bon, Tunisia",10.1016/j.apgeochem.2013.03.004,Cary L.
6854,Processes affecting groundwater quality in arid zones: The case of the Bou-Areg coastal aquifer (North Morocco),10.1016/j.apgeochem.2013.03.011,Re V.
6855,The fate of iron in waters from a coastal environment impacted by metallurgical industry in Northern Italy: Hydrochemistry and Fe-isotopes,10.1016/j.apgeochem.2013.04.003,Castorina F.
6856,"Dissolved nitrates in the groundwater of the Cecina Plain (Tuscany, Central-Western Italy): Clues from the isotopic signature of NO3-",10.1016/j.apgeochem.2012.12.004,Nisi B.
6857,"Impact of sea-level rise on saltwater intrusion length into the coastal aquifer, Partido de La Costa, Argentina",10.1016/j.csr.2013.04.029,Carretero S.
6858,"Strontium isotopes as tracers for quantifying mixing of groundwater in the alluvial plain of a coastal watershed, south-eastern Tanzania",10.1016/j.gexplo.2013.02.008,Bakari S.S.
6859,Groundwater ages in coastal aquifers,10.1016/j.advwatres.2013.03.011,Post V.E.A.
6860,Hydrochemical evidences: Vulnerability of atoll aquifers in Western Indian Ocean to climate change,10.1016/j.gloplacha.2013.03.008,Chattopadhyay P.B.
6861,Climate-driven sea level anomalies modulate coastal groundwater dynamics and discharge,10.1002/grl.50192,Gonneea M.E.
6862,A 3D density-dependent model for assessment and optimization of water management policy in a coastal carbonate aquifer exploited for water supply and fish farming,10.1016/j.jhydrol.2013.03.048,Nocchi M.
6863,Carbon dioxide dynamics driven by groundwater discharge in a coastal floodplain creek,10.1016/j.jhydrol.2013.04.008,Atkins M.
6864,"Status quo of seawater intrusion in Daweijia karst water source of Dalian, China",10.3969/j.issn.1671-9727.2013.03.16,Song Q.
6865,Reliable monitoring of the transition zone between fresh and saline waters in coastal aquifers,10.1111/gwmr.12020,Levanon E.
6866,Heat transport dynamics at a sandy intertidal zone,10.1002/wrcr.20325,Befus K.M.
6867,Modeling a network of turloughs in lowland karst,10.1002/wrcr.20299,Gill L.W.
6868,Boron isotope variations and its geochemical application in nature,10.1080/08120099.2013.813585,Xiao J.
6869,Estimating Annual Groundwater Evapotranspiration from Phreatophytes in the Great Basin Using Landsat and Flux Tower Measurements,10.1111/jawr.12058,Beamer J.P.
6870,"Tidal and Fluvial Influence on Shallow Groundwater Fluctuation in Coastal Wetlands in Yellow River Delta, China",10.1002/clen.201200067,Luan Z.
6871,"Identification and evaluation of the hydrogeochemical processes of the lower part of Wadi Siham catchment area, Tihama plain, Yemen",10.1007/s12517-011-0471-8,Nasher G.
6872,Seasonal variation in natural recharge of coastal aquifers,10.1007/s10040-013-0960-9,Mollema P.
6873,Characterization of a toxic Pseudo-nitzschia spp. bloom in the Northern Gulf of Mexico associated with domoic acid accumulation in fish,10.1016/j.hal.2013.03.002,Liefer J.D.
6874,"Isotopic and geochemical evolution of ground and river waters in a karst dominated geological setting: A case study from Lijiang basin, South-Asia monsoon region",10.1016/j.apgeochem.2013.02.013,Pu T.
6875,"The sources and fluxes of dissolved chemistry in a semi-confined, sandy coastal aquifer: The Pingtung Plain, Taiwan",10.1016/j.apgeochem.2013.02.016,Martin C.E.A.
6876,Urbanization process and induced environmental geological hazards in China,10.1007/s11069-013-0606-1,Zhou N.Q.
6877,Finite element methods for variable density flow and solute transport,10.1007/s10596-012-9330-2,Povich T.J.
6878,"Groundwater Risk Assessment of the Third Aquifer in Tianjin City, China",10.1007/s11269-013-0342-z,Dong D.
6879,"Submarine groundwater discharge as a source of mercury in the bay of puck, the southern Baltic Sea",10.1007/s11270-013-1542-0,Szymczycha B.
6880,Evaluation of Groundwater Monitoring Data in Four Megacities of Korea: Implication for Sustainable Use,10.1007/s11053-013-9205-9,Lee J.Y.
6881,"Using the radium quartet (<sup>228</sup>Ra, <sup>226</sup>Ra, <sup>224</sup>Ra, and <sup>223</sup>Ra) to estimate water mixing and radium inputs in Loch Etive, Scotland",10.4319/lo.2013.58.3.1089,Hsieh Y.
6882,Arsenic K-edge X-ray absorption near-edge spectroscopy to determine oxidation states of arsenic of a coastal aquifer-aquitard system,10.1016/j.envpol.2013.04.005,Wang Y.
6883,"Groundwater levels under climate change in the Gnangara system, Western Australia",10.2166/wcc.2013.106,Gallardo A.H.
6884,Natural saltwater upconing by preferential groundwater discharge through boils,10.1016/j.jhydrol.2013.03.025,De Louw P.G.B.
6885,"Trends and shifts in streamflow in Hawai'i, 1913-2008",10.1002/hyp.9298,Bassiouni M.
6886,"Temporal changes and impacts of submarine fresh groundwater discharge to the coastal environment: A decadal case study in Toyama Bay, Japan",10.1002/jgrc.20184,Hatta M.
6887,High-resolution aerial infrared mapping of groundwater discharge to the coastal ocean,10.4319/lom.2013.11.262,Kelly J.L.
6888,"Transient groundwater dynamics in a coastal aquifer: The effects of tides, the lunar cycle, and the beach profile",10.1002/wrcr.20075,Abarca E.
6889,Capillary effect on water table fluctuations in unconfined aquifers,10.1002/wrcr.20237,Kong J.
6890,Utility of radium isotopes for evaluating residence time and submarine groundwater discharge,10.3799/dqkx.2013.060,Liu H.
6891,Nonlinear pumping-effect in oscillation processes in geophysics,10.1134/S0097807813030093,Zyryanov V.
6892,Localisation and temporal variability of groundwater discharge into the Dead Sea using thermal satellite data,10.1007/s12665-013-2371-6,Mallast U.
6893,Recharge and discharge controls on groundwater travel times and flow paths to production wells for the Ammer catchment in southwestern Germany,10.1007/s12665-013-2333-z,Selle B.
6894,Calibrating a Salt Water Intrusion Model with Time-Domain Electromagnetic Data,10.1111/j.1745-6584.2012.00974.x,Herckenrath D.
6895,Field-Scale Relationships Among Soil Properties and Shallow Groundwater Quality,10.1111/j.1745-6584.2012.00981.x,Derby N.E.
6896,"A method for the stochastic modeling of karstic systems accounting for geophysical data: An example of application in the region of Tulum, Yucatan Peninsula (Mexico)",10.1007/s10040-012-0944-1,Vuilleumier C.
6897,"Remediation scenarios for selenium contamination, Blackfoot watershed, southeast Idaho, USA",10.1007/s10040-013-0953-8,Myers T.
6898,"Estimating hydraulic properties from tidal attenuation in the Northern Guam Lens Aquifer, territory of Guam, USA",10.1007/s10040-012-0949-9,Rotzoll K.
6899,Model of hydrological behaviour of the anthropized semiarid wetland of Las Tablas de Daimiel National Park (Spain) based on surface water-groundwater interactions,10.1007/s10040-012-0950-3,Aguilera H.
6900,Uncertainty assessment of quantifying spatially concentrated groundwater discharge to small streams by distributed temperature sensing,10.1029/2012WR012537,Lauer F.
6901,Modelling the effects of tides and storm surges on coastal aquifers using a coupled surface-subsurface approach,10.1016/j.jconhyd.2013.03.002,Yang J.
6902,"Watershed discharge patterns, secondary consumer abundances, and seagrass habitat condition in Yap, Micronesia",10.1016/j.marpolbul.2013.03.012,Houk P.
6903,"Saltwater intrusion modelling in Jorf coastal aquifer, South-eastern Tunisia: Geochemical, geoelectrical and geostatistical application",10.1002/hyp.9207,Agoubi B.
6904,Application of radon-222 to investigate groundwater discharge into small shallow lakes,10.1016/j.jhydrol.2013.01.043,Dimova N.T.
6905,Identifying nearshore groundwater and river hydrochemical variables influencing water quality of Kaoping River Estuary using dynamic factor analysis,10.1016/j.jhydrol.2013.01.027,Kuo Y.
6906,Integrated investigation of seawater intrusion around oil storage caverns in a coastal fractured aquifer using hydrogeochemical and isotopic data,10.1016/j.jhydrol.2013.01.023,Lim J.W.
6907,Sea level periodic change and its impact on submarine groundwater discharge rate in coastal aquifer,10.1016/j.ecss.2013.02.011,Lee E.
6908,"Freshwater lens formation below juvenile dunes on a barrier island (Spiekeroog, Northwest Germany)",10.1016/j.ecss.2013.02.004,Röper T.
6909,"Climate Change and Groundwater: Impacts and Adaptation in Shallow Coastal Aquifer in Hanko, South Finland",10.1002/9781118548165.ch11,Luoma S.
6910,Effect of urbanisation on the water balance of a catchment with shallow groundwater,10.1016/j.jhydrol.2012.04.027,Barron O.
6911,Tufa sedimentation in changing hydrological conditions: The river mesa (Spain),10.1344/105.000001774,Auqué L.
6912,Geochemical characterization of acid mine lakes in northwest turkey and their effect on the environment,10.1007/s00244-012-9843-7,Yucel D.S.
6913,"Salinity of irrigation water in the Philippi farming area of the Cape Flats, Cape Town, South Africa",10.4314/wsa.v39i2.3,Ruben Aza-Gnandji C.
6914,"Dynamic response of surface water-groundwater exchange to currents, tides, and waves in a shallow estuary",10.1002/jgrc.20154,Sawyer A.H.
6915,Global assessment of vulnerability to sea-level rise in topography-limited and recharge-limited coastal groundwater systems,10.1002/wrcr.20213,Michael H.A.
6916,Partitioning a regional groundwater flow system into shallow local and deep regional flow compartments,10.1002/wrcr.20186,Goderniaux P.
6917,"Spatial and seasonal variation in groundwater quality in parts of cuddalore district, South India",10.1007/s40009-013-0115-5,Sajil Kumar P.J.
6918,Assessment of Soil Water Content in Field with Antecedent Precipitation Index and Groundwater Depth in the Yangtze River Estuary,10.1016/S2095-3119(13)60289-0,Xie W.
6919,"Quantification of the water balance and hydrogeological processes of groundwater-lake interactions in the Pampa Plain, Argentina",10.1007/s12665-012-1916-4,Bocanegra E.
6920,"Using high-resolution in situ radon measurements to determine groundwater discharge at a remote location: Tonle Sap Lake, Cambodia",10.1007/s10967-012-1914-8,Burnett W.
6921,"Assessing the impact of natural and anthropogenic activities on groundwater quality in coastal alluvial aquifers of the lower Liaohe River Plain, NE China",10.1016/j.apgeochem.2013.01.001,Qin R.
6922,"Variable contributions of mercury from groundwater to a first-order urban coastal plain stream in New Jersey, USA",10.1007/s11270-013-1475-7,Barringer J.L.
6923,Effects of stream flooding on the distribution and diversity of groundwater-dependent vegetation in riparian areas,10.1111/fwb.12088,Baattrup-Pedersen A.
6924,"Hydrochemistry of groundwater and its assessment for irrigation purpose in coastal Jeffara Aquifer, southeastern Tunisia",10.1007/s12517-011-0409-1,Agoubi B.
6925,Joint inversion of 2D resistivity and seismic travel time data to image saltwater intrusion over karstic areas,10.1007/s12665-012-1875-9,Hamdan H.A.
6926,"Time series analysis for the estimation of tidal fluctuation effect on different aquifers in a small coastal area of Saijo plain, Ehime prefecture, Japan",10.1007/s10653-012-9479-6,Kumar P.
6927,"Dissolved organic matter in the subterranean estuary of a volcanic island, Jeju: Importance of dissolved organic nitrogen fluxes to the ocean",10.1016/j.seares.2012.12.009,Kim T.
6928,Groundwater-derived dissolved inorganic and organic carbon exports from a mangrove tidal creek: The missing mangrove carbon sink?,10.4319/lo.2013.58.2.0475,Maher D.
6929,Laboratory and numerical investigation of transport processes occurring above and within a saltwater wedge,10.1016/j.jconhyd.2013.02.005,Chang S.
6930,The Role of Rivers in the Regional Carbon Balance,10.1029/2009GM000876,Richey J.E.
6931,"Generalization and formalization of the US EPA procedure for design of treated wastewater aquifer recharge basins: II. Retrofit of Souhil Wadi (Nabeul, Tunisia) pilot plant",10.2166/wst.2012.630,Kallali H.
6932,Cutoff wall construction effect of groundwater dynamic in the lower area of dagu river,10.4028/www.scientific.net/AMR.663.789,Quan-Sheng Z.
6933,Tidal variations of turbulence at a spring discharging to a tropical estuary,10.1002/grl.50194,Expósito-Díaz G.
6934,Discharge of landfill leachate to streambed sediments impacts the mineralization potential of phenoxy acid herbicides depending on the initial abundance of tfdA gene classes,10.1016/j.envpol.2013.01.050,Batoǧlu-Pazarbaş M.
6935,Spatial and temporal variability of N2O emissions in a subtropical forest catchment in China,10.5194/bg-10-1309-2013,Zhu J.
6936,Carbon isotope exchange during calcite interaction with brine: Implications for <sup>14</sup>C dating of hypersaline groundwater,10.2458/azu_js_rc.v55i1.16279,Avrahamov N.
6937,"An analysis of the interaction between river water, groundwater and seawater in Minjiang River estuary region, Fujian province, based on stable isotopes D and <sup>18</sup>O",10.3975/cagsb.2013.02.08,Zhang B.
6938,"Deterioration of coastal groundwater quality in Rameswaram Island of Ramanathapuram District, Southern India",10.3103/S1063455X13020082,Sivsankar V.
6939,Seawater circulation in sediments driven by interactions between seabed topography and fluid density,10.1002/wrcr.20121,Konikow L.F.
6940,"Application of multivariate statistical techniques in the assessment of groundwater quality in seawater intrusion area in Bafra Plain, Turkey",10.1007/s10661-012-2722-x,Arslan H.
6941,Maximizing Net Extraction Using an Injection-Extraction Well Pair in a Coastal Aquifer,10.1111/j.1745-6584.2012.00973.x,Lu C.
6942,"Multi isotopic approach to study temporal variation of groundwater quality in coastal aquifer of Saijo plain, Shikoku Island, Japan",10.1134/S0097807813020103,Kumar P.
6943,Spatiotemporal variations in CO<inf>2</inf> flux in a fringing reef simulated using a novel carbonate system dynamics model,10.1007/s00338-012-0964-2,Watanabe A.
6944,Modeling approaches and strategies for data-scarce aquifers: Example of the Dar es Salaam aquifer in Tanzania,10.1007/s10040-012-0908-5,van Camp M.
6945,Stochastic forecasts of seawater intrusion towards sustainable groundwater management: Application to the Korba aquifer (Tunisia),10.1007/s10040-012-0911-x,Kerrou J.
6946,The geochemical evolution and management of a coastal wetland system: A case study of the Palo Laziale protected area,10.1016/j.gexplo.2012.12.014,Barbieri M.
6947,Vulnerability mapping of groundwater contamination based on 3D lithostratigraphical models of porous aquifers,10.1016/j.scitotenv.2012.12.090,Ducci D.
6948,Transport of variable-density solute plumes in beach aquifers in response to oceanic forcing,10.1016/j.advwatres.2012.11.009,Bakhtyar R.
6949,Framework for assessing and improving the performance of recursive digital filters for baseflow estimation with application to the Lyne and Hollick filter,10.1016/j.envsoft.2012.11.009,Li L.
6950,"Trace metals pollution in seawater and groundwater in the ship breaking area of Sitakund Upazilla, Chittagong, Bangladesh",10.1016/j.marpolbul.2013.01.028,Hasan A.B.
6951,Fens as whole-ecosystem gauges of groundwater recharge under climate change,10.1016/j.jhydrol.2012.11.056,Drexler J.Z.
6952,Spatial delineation of groundwater-surface water interactions through intensive in-stream profiling,10.1002/hyp.9551,Haria A.
6953,Variations of iron flux and organic carbon remineralization in a subterranean estuary caused by inter-annual variations in recharge,10.1016/j.gca.2012.10.055,Roy M.
6954,Development of a multi-objective optimization algorithm using surrogate models for coastal aquifer management,10.1016/j.jhydrol.2012.10.050,Kourakos G.
6955,Groundwater chloride response in the Highland Creek watershed due to road salt application: A re-assessment after 20years,10.1016/j.jhydrol.2012.11.057,Perera N.
6956,Temporal and spatial changes in dissolved organic carbon concentration and fluorescence intensity of fulvic acid like materials in mountainous headwater catchments,10.1016/j.jhydrol.2012.10.023,Terajima T.
6957,Characteristics of meltwater and/or rainfall regime in a snowy region and its effect on sediment-related disasters,10.1007/s10064-012-0456-1,Matsuura S.
6958,"Impacts of seawater intrusion on soil salinity and alkalinity in Bafra Plain, Turkey",10.1007/s10661-012-2611-3,Arslan H.
6959,"Exchange and pathways of deep and shallow groundwater in different climate and permafrost conditions using the Forsmark site, Sweden, as an example catchment",10.1007/s10040-012-0906-7,Bosson E.
6960,"Hydrogeological processes in seasonally frozen northern latitudes: Understanding, gaps and challenges",10.1007/s10040-012-0916-5,Ireson A.M.
6961,Hydrogeochemistry and geochemical simulations to assess water-rock interactions in complex carbonate aquifers: The case of Aguadulce (SE Spain),10.1016/j.apgeochem.2012.11.011,Daniele L.
6962,Local and Regional Water Flow Quantification in Groundwater-dependent Wetlands,10.1007/s11269-012-0216-9,Carol E.
6963,Submarine groundwater discharge in the Sarasota Bay system: Its assessment and implications for the nearshore coastal environment,10.1016/j.csr.2012.12.002,Mwashote B.
6964,"Hydrogeochemical and isotopic characterization of groundwater salinization in the Bangkok aquifer system, Thailand",10.1007/s12665-012-1776-y,Stoecker F.
6965,"Nutrient inputs to a Lagoon through submarine groundwater discharge: The case of Laoye Lagoon, Hainan, China",10.1016/j.jmarsys.2012.11.007,Ji T.
6966,Functional traits of denitrification in a subtropical forest catchment in China with high atmogenic N deposition,10.1016/j.soilbio.2012.09.017,Zhu J.
6967,Reactive dispersive contaminant transport in coastal aquifers: Numerical simulation of a reactive Henry problem,10.1016/j.jconhyd.2012.12.005,Nick H.M.
6968,Toward quantifying discrete groundwater discharge from frozen seepage faces using thermal infrared images,10.1029/2012GL054315,Pandey P.
6969,The conditions for tidal bore formation and its effect on the transport of saline water at river mouths,10.1134/S0097807813010028,Dolgopolova E.N.
6970,Variations in submarine groundwater runoff as a possible cause of decomposition of marine methane-hydrates in the Artcic,10.1134/S009780781301003X,Dzyuba A.V.
6971,The effect of cutoff walls on saltwater intrusion and groundwater extraction in coastal aquifers,10.1016/j.jhydrol.2012.11.007,Kaleris V.
6972,"Effects of grazing on leaf area index, fractional cover and evapotranspiration by a desert phreatophyte community at a former uranium mill site on the Colorado Plateau",10.1016/j.jenvman.2012.09.026,Bresloff C.J.
6973,"Geochemical evolution of groundwater in carbonate aquifers of southern Latium region, central Italy",10.7343/AS-015-13-0039,Sappa G.
6974,Numerical modeling of the groundwater flow in the fractured and karst aquifer of the Salento peninsula (Southern Italy),10.7343/AS-016-013-0040,De Filippis G.
6975,"Hydrogeophysical study of the effect of AlKhod dam on the groundwater and Saline/Fresh water interface using TDEM Method-AlKhod Area, Oman",10.3997/2214-4609.20131900,El-Kaliouby H.
6976,Spectral induced polarization measurements on New Zealand sands - Dependence on fluid conductivity,10.3997/2214-4609.20131369,Joseph S.
6977,Conceptualizing seawater intrusion processes in small tropical island via geochemical modelling,10.1007/978-94-007-5234-4_11,Aris A.Z.
6978,"Geophysical Investigations of Saltwater Intrusion into the Coastal Groundwater Aquifers of Songkhla City, Southern Thailand",10.1007/978-94-007-5648-9_8,Duerrast H.
6979,"Three-Dimensional Seawater Intrusion Modelling of Uley South Basin, South Australia",10.1007/978-94-007-5648-9_9,Werner A.D.
6980,Geophysical Viewpoints for Groundwater Resource Development and Management in Coastal Tracts,10.1007/978-94-007-5648-9_5,Singh S.C.
6981,Groundwater in the Coastal Zones of the Asia–Pacific Region—A Threatened Resource Needing Integrated Management,10.1007/978-94-007-5648-9_1,Wetzelhuetter C.
6982,"A Geochemical and Geophysical Assessment of Coastal Groundwater Discharge at Select Sites in Maui and O’ahu, Hawai’i",10.1007/978-94-007-5648-9_3,Swarzenski P.W.
6983,"Coastal Groundwater and Its Supporting Role in the Development of Gunungsewu Geopark, Java, Indonesia",10.1007/978-94-007-5648-9_16,Kusumayudha S.B.
6984,Airborne Transient EM Methods and Their Applications for Coastal Groundwater Investigations,10.1007/978-94-007-5648-9_7,Schamper C.
6985,"Implementing California's new draft groundwater replenishment reuse regulations and 2013 amended recycled water policy, Los Angeles County, California",10.2175/193864713813692054,Chang C.H.C.
6986,Electrical resistivity imaging of groundwater dynamics in coastal aquifers in the southeastern U.S.,10.1190/segam2013-1493.1,White S.M.
6987,Mapping of sea water/fresh water interface at the northwestern coast of Egypt by 2-D resistivity imaging and transient electromagnetic soundings,10.1190/segam2013-0180.1,Soliman M.
6988,Seawater Intrusion Assessment and Mitigation in the Coastal Aquifer of Wadi Ham,10.1007/978-94-007-5648-9_13,Sherif M.
6989,"Hydrogeological study for sustainable water-resource exploitation – Ibo Island, Mozambique",10.1201/b15937,Vilanova E.
6990,Groundwater Composition and Geochemical Controls in Small Tropical Islands of Malaysia: A Comparative Study,10.1007/978-94-007-5648-9_11,Aris A.Z.
6991,A State of Uncertainty Regarding the Impact of Future Global Climate Calls for Creating Groundwater Storage in Order to Ensure a Safe Supply of Water for Israel,10.1007/978-94-007-5911-4_14,Issar A.S.
6992,Atoll Groundwater Resources at Risk: Combining Field Observations and Model Simulations of Saline Intrusion Following Storm-Generated Sea Flooding,10.1007/978-94-007-5648-9_12,Terry J.
6993,On inversion of frequency domain electromagnetic data in salt water problems - Sensitivity and resolution,10.3997/2214-4609.20131387,Günther T.
6994,Development of an in situ sampler of submarine springs for the analysis of CFCs and SF<inf>6</inf>,10.2343/geochemj.2.0253,Asai K.
6995,Numerical Modeling of Tidal Effects on Groundwater in the Coastal Aquifer of Donghai Island,10.1007/978-3-642-31671-5_21,Zhou P.P.
6996,"Assessing changes in seawater intrusion and water quality of the shatt al–arab river, Iraq",10.1051/limn/2013054,Hameed H.A.
6997,"Human effect over the chemical denudation development in the coastal limestone aquifer, Havana Southern Plane, Cuba",10.1007/978-3-642-16330-2_6,Fagundo Castillo J.
6998,Integrated Groundwater Use and Management in Vulnerable Coastal Zones of Asia-Pacific,10.1007/978-94-007-5648-9_15,Villholth K.G.
6999,Efficacy of tide-aquifer interaction models for characterizing coastal aquifer systems,10.1007/978-3-642-32917-3_25,Singh A.
7000,"Use of Geophysical and Hydrochemical Tools to Investigate Seawater Intrusion in Coastal Alluvial Aquifer, Andhra Pradesh, India",10.1007/978-94-007-5648-9_4,Lagudu S.
7001,Seawater Intrusion Under Current Sea-Level Rise: Processes Accompanying Coastline Transgression,10.1007/978-94-007-5648-9_14,Laattoe T.
7002,Aquifer recharge and reclaimed water – A new vision for managing your valuable resources,10.2175/193864713813673307,Schmidt H.E.
7003,Management of saline lands in oman: Learning to live with salinity,10.1007/978-94-007-5684-7_17,Ahmed M.
7004,"Mapping groundwater vulnerability in Guanahacabibes National Park, Western of Cuba",10.1007/978-3-642-16330-2_10,Díaz-Guanche C.
7005,"Seawater intrusion in the coastal aquifer of Guanahacabibes, Pinar del Río, Cuba",10.1007/978-3-642-16330-2_35,Hernández R.
7006,"Hydrogeochemical processes effect over the water quality in the coastal limestone aquifer of Güira-Quivicán, Havana Southern Plane, Cuba",10.1007/978-3-642-16330-2_7,Fagundo Castillo J.
7007,Groundwater-fed wetland sediments and paleosols: It's all about water table,10.2110/sepmsp.104.03,Ashley G.
7008,The elevation net for the saltwater intrusion phenomenon analysis in the coastal plain of Pisa,10.5194/isprsarchives-XL-5-W3-99-2013,Caroti G.
7009,"Anhydrite formation on the coastal sabkha of Abu Dhabi, United Arab Emirates",10.1007/978-94-007-5332-7_8,Wilson M.A.
7010,"Characterisation of a Coastal Aquifer System in the Eyre Peninsula, South Australia, Using Nuclear Magnetic Resonance Methods",10.1007/978-94-007-5648-9_6,Davis A.
7011,"Visualizing Saline Intrusion in a Three-Dimensional, Heterogeneous, Coastal Aquifer",10.2312/PE.EnvirVis.EnvirVis13.077-081,Walther M.
7012,"Hydrochemical characteristics of coastal aquifers of Kadaladi, Ramanathapuram District, Tamilnadu, India",10.1007/s13201-013-0108-z,Sivasubramanian P.
7013,Hydrology and geochemistry of the freshwater lens in coastal karst,10.1007/978-94-007-5016-6_3,Fratesi B.
7014,"Developments in soil salinity assessment, modeling, mapping, and monitoring from regional to submicroscopic scales",10.1007/978-94-007-5684-7_1,Shahid S.A.
7015,"Assessing impacts of climate change, sea level rise, and drainage canals on saltwater intrusion to coastal aquifer",10.5194/hess-17-421-2013,Rasmussen P.
7016,The geomorphometry of endorheic drainage basins: Implications for interpreting and modelling their evolution,10.1002/esp.3475,Dorsaz J.M.
7017,"Characterization of lake water-groundwater exchange at Lake L5, Universiti Teknologi PETRONAS, Malaysia",10.2495/SC130531,Orji K.
7018,Dynamics of groundwater-derived nitrate and nitrous oxide in a tidal estuary from radon mass balance modeling,10.4319/lo.2013.58.5.1689,Wong W.W.
7019,Underground Magnetic Resonance Sounding (UMRS) for detection of disastrous water in mining and tunneling,10.6038/cjg20131103,Lin J.
7020,"Managed aquifer recharge (MAR) by the construction of subsurface dams in the semi-arid regions: A case study of the Kalangi river basin, Andhra Pradesh",10.1007/s12594-013-0204-6,Janardhana Raju N.
7021,"Hydrochemical characteristics and GIS-based assessment of groundwater quality in the coastal aquifers of Tuticorin corporation, Tamilnadu, India",10.1007/s13201-012-0068-8,Selvam S.
7022,Saltwater intrusion in coastal aquifers: A primary case study along the adriatic coast investigated within a probabilistic framework,10.3390/w5041830,Felisa G.
7023,Regression modeling of baseflow and baseflow index for Michigan USA,10.3390/w5041797,Zhang Y.
7024,"Management and protection of groundwater resources in semi-arid zones: Application of hydrochemical methodologies to Essaouira Synclinal Basin, Morocco",10.1504/IJHST.2013.057627,Bahir M.
7025,Analysis of groundwater quality behavior based on a statistical approach: Case study of khan yunis governorate (Palestine),10.2175/106143012X13373575831637,Alagha J.S.
7026,Optimization models for the control of saltwater intrusion,10.5614/j.math.fund.sci.2013.45.2.3,Kamil I.
7027,"Application of a rapid-assessment method for seawater intrusion vulnerability: Willunga basin, South Australia",10.1007/978-94-007-5648-9_10,Morgan L.K.
7028,Uncertainty analysis of seawater intrusion forecasting,10.3882/j.issn.1674-2370.2013.04.002,Zhao Z.
7029,Concomitant flow and space variations of evapotranspiration due to changes in LUCC under seawater intrusion in a coastal region,10.1117/12.2021249,Gao Z.
7030,Mapping saline water intrusion into the coastal aquifer with geophysical and geochemical techniques: The University of Lagos campus case (Nigeria),10.1186/2193-1801-2-433,Ayolabi E.A.
7031,"Modelling of coastal karst aquifers for management support: A case study of Salento (APULIA, ITALY)",10.4408/IJEGE.2013-01.O-05,Romanazzi A.
7032,A semi-analytical solution for the reactive Henry saltwater intrusion problem,10.1007/s11270-013-1779-7,Younes A.
7033,"Analysis of environmental isotopes in groundwater to understand the response of a vulnerable coastal aquifer to pumping: Western Port Basin, south-eastern Australia",10.1007/s10040-013-1017-9,Currell M.
7034,"Groundwater and porewater as major sources of alkalinity to a fringing coral reef lagoon (Muri Lagoon, Cook Islands)",10.5194/bg-10-2467-2013,Cyronak T.
7035,Global land-ocean linkage: Direct inputs of nitrogen to coastal waters via submarine groundwater discharge,10.1088/1748-9326/8/3/034035,Beusen A.
7036,Radioactivity measurements in the aquatic environment using in-situ and laboratory gamma-ray spectrometry,10.1016/j.apradiso.2013.08.007,Eleftheriou G.
7037,"Groundwater management based on GIS techniques, chemical indicators and vulnerability to seawater intrusion modelling: Application to the Mahdia-Ksour Essaf aquifer, Tunisia",10.1007/s12665-013-2241-2,Saidi S.
7038,Implications of Hyporheic Flow on Temperature-Based Estimates of Groundwater/Surface Water Interactions,10.1061/(asce)he.1943-5584.0000726,Brookfield A.E.
7039,Two-dimensional resistivity structure of Unzen Volcano revealed by AMT and MT surveys,10.5047/eps.2012.10.005,Komori S.
7040,Quantifying tidal contribution to submarine groundwater discharges: A review,10.1007/s11434-013-5951-7,Li H.L.
7041,A combined radio- and stable-isotopic study of a California coastal aquifer system,10.3390/w5020480,Swarzenski P.
